
[2021-02-23 09:29:49.237] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:49.425] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:49.628] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:49.831] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:50.034] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:50.221] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:50.440] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:50.628] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:50.831] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:51.018] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:51.237] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:51.424] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:51.628] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:51.815] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:52.034] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:52.221] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:52.440] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:52.612] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:52.831] $GPGGA,,,,,,,,,,M,,M,,*56
[2021-02-23 09:29:53.049] $GPGGA,002952.40,3714.00683845,N,13701.48783329,E,2,05,3.7,100.077,M,36.772,M,50.4,0022*76
[2021-02-23 09:29:53.252] $GPGGA,002952.60,3714.00602037,N,13701.48839991,E,1,09,1.4,103.896,M,36.772,M,,*62
[2021-02-23 09:29:53.346] $GPGGA,002952.70,3714.00602057,N,13701.48839915,E,1,09,1.4,103.895,M,36.772,M,,*6A
[2021-02-23 09:29:53.455] $GPGGA,002952.80,3714.00574288,N,13701.48910896,E,2,06,3.1,101.672,M,36.772,M,50.8,0022*7A
[2021-02-23 09:29:53.534] $GPGGA,002952.90,3714.00574287,N,13701.48910860,E,2,06,3.1,101.670,M,36.772,M,50.8,0022*7F
[2021-02-23 09:29:53.643] $GPGGA,002953.00,3714.00541103,N,13701.48956683,E,2,07,2.2,102.220,M,36.772,M,51.0,0022*77
[2021-02-23 09:29:53.737] $GPGGA,002953.10,3714.00541206,N,13701.48956619,E,2,07,2.2,102.218,M,36.772,M,51.0,0022*78
[2021-02-23 09:29:53.846] $GPGGA,002953.20,3714.00549545,N,13701.48939326,E,2,08,1.1,101.991,M,36.772,M,51.2,0022*77
[2021-02-23 09:29:53.940] $GPGGA,002953.30,3714.00549557,N,13701.48939263,E,2,08,1.1,101.991,M,36.772,M,51.2,0022*75
[2021-02-23 09:29:54.049] $GPGGA,002953.40,3714.00548095,N,13701.48940101,E,2,08,1.1,102.089,M,36.772,M,51.4,0022*74
[2021-02-23 09:29:54.143] $GPGGA,002953.50,3714.00548062,N,13701.48940182,E,2,08,1.1,102.090,M,36.772,M,51.4,0022*7E
[2021-02-23 09:29:54.252] $GPGGA,002953.60,3714.00546025,N,13701.48940209,E,2,08,1.1,102.111,M,36.772,M,51.6,0022*7A
[2021-02-23 09:29:54.346] $GPGGA,002953.70,3714.00545892,N,13701.48940286,E,2,08,1.1,102.108,M,36.772,M,51.6,0022*73
[2021-02-23 09:29:54.455] $GPGGA,002953.80,3714.00544873,N,13701.48940320,E,2,08,1.1,102.113,M,36.772,M,51.8,0022*7B
[2021-02-23 09:29:54.549] $GPGGA,002953.90,3714.00544832,N,13701.48940336,E,2,08,1.1,102.110,M,36.772,M,51.8,0022*7B
[2021-02-23 09:29:54.643] $GPGGA,002954.00,3714.00543623,N,13701.48939640,E,2,08,1.1,102.098,M,36.772,M,52.0,0022*7C
[2021-02-23 09:29:54.737] $GPGGA,002954.10,3714.00543603,N,13701.48939644,E,2,08,1.1,102.095,M,36.772,M,52.0,0022*76
[2021-02-23 09:29:54.846] $GPGGA,002954.20,3714.00542397,N,13701.48938159,E,2,08,1.1,102.093,M,36.772,M,52.2,0022*72
[2021-02-23 09:29:54.940] $GPGGA,002954.30,3714.00542437,N,13701.48938115,E,2,08,1.1,102.090,M,36.772,M,52.2,0022*75
[2021-02-23 09:29:55.049] $GPGGA,002954.40,3714.00541416,N,13701.48936970,E,2,08,1.1,102.069,M,36.772,M,52.4,0022*77
[2021-02-23 09:29:55.143] $GPGGA,002954.50,3714.00541508,N,13701.48937012,E,2,08,1.1,102.066,M,36.772,M,52.4,0022*7B
[2021-02-23 09:29:55.252] $GPGGA,002954.60,3714.00541315,N,13701.48935448,E,2,08,1.1,102.021,M,36.772,M,52.6,0022*7A
[2021-02-23 09:29:55.346] $GPGGA,002954.70,3714.00541438,N,13701.48935387,E,2,08,1.1,102.016,M,36.772,M,52.6,0022*73
[2021-02-23 09:29:55.455] $GPGGA,002954.80,3714.00547081,N,13701.48929359,E,2,09,1.0,102.011,M,36.772,M,52.8,0022*7B
[2021-02-23 09:29:55.533] $GPGGA,002954.90,3714.00547325,N,13701.48929366,E,2,08,1.0,102.003,M,36.772,M,52.8,0022*79
[2021-02-23 09:29:55.643] $GPGGA,002955.00,3714.00549383,N,13701.48926373,E,2,09,1.0,101.981,M,36.772,M,53.0,0022*70
[2021-02-23 09:29:55.737] $GPGGA,002955.10,3714.00549584,N,13701.48926354,E,2,09,1.0,101.976,M,36.772,M,53.0,0022*7D
[2021-02-23 09:29:55.846] $GPGGA,002955.20,3714.00551677,N,13701.48923482,E,2,09,1.0,101.947,M,36.772,M,53.2,0022*71
[2021-02-23 09:29:55.940] $GPGGA,002955.30,3714.00551757,N,13701.48923491,E,2,09,1.0,101.943,M,36.772,M,53.2,0022*75
[2021-02-23 09:29:56.049] $GPGGA,002955.40,3714.00553188,N,13701.48921419,E,2,09,1.0,101.905,M,36.772,M,53.4,0022*72
[2021-02-23 09:29:56.143] $GPGGA,002955.50,3714.00553280,N,13701.48921400,E,2,09,1.0,101.899,M,36.772,M,53.4,0022*74
[2021-02-23 09:29:56.252] $GPGGA,002955.60,3714.00555106,N,13701.48919335,E,2,09,1.0,101.871,M,36.772,M,53.6,0022*72
[2021-02-23 09:29:56.346] $GPGGA,002955.70,3714.00555225,N,13701.48919152,E,2,09,1.0,101.870,M,36.772,M,53.6,0022*73
[2021-02-23 09:29:56.455] $GPGGA,002955.80,3714.00556888,N,13701.48917335,E,2,09,1.0,101.846,M,36.772,M,53.8,0022*74
[2021-02-23 09:29:56.533] $GPGGA,002955.90,3714.00556859,N,13701.48917444,E,2,09,1.0,101.852,M,36.772,M,53.8,0022*7D
[2021-02-23 09:29:56.658] $GPGGA,002956.00,3714.00558417,N,13701.48915683,E,2,09,1.0,101.833,M,36.772,M,54.0,0022*7C
[2021-02-23 09:29:56.737] $GPGGA,002956.10,3714.00558509,N,13701.48915643,E,2,09,1.0,101.833,M,36.772,M,54.0,0022*7F
[2021-02-23 09:29:56.846] $GPGGA,002956.20,3714.00559778,N,13701.48913992,E,2,09,1.0,101.817,M,36.772,M,54.2,0022*78
[2021-02-23 09:29:56.940] $GPGGA,002956.30,3714.00559803,N,13701.48914202,E,2,09,1.0,101.812,M,36.772,M,54.2,0022*7A
[2021-02-23 09:29:57.049] $GPGGA,002956.40,3714.00560794,N,13701.48912883,E,2,09,1.0,101.798,M,36.772,M,54.4,0022*78
[2021-02-23 09:29:57.143] $GPGGA,002956.50,3714.00560812,N,13701.48913042,E,2,09,1.0,101.797,M,36.772,M,54.4,0022*73
[2021-02-23 09:29:57.252] $GPGGA,002956.60,3714.00561698,N,13701.48912018,E,2,09,1.0,101.778,M,36.772,M,54.6,0022*70
[2021-02-23 09:29:57.346] $GPGGA,002956.70,3714.00561840,N,13701.48911938,E,2,09,1.0,101.780,M,36.772,M,54.6,0022*75
[2021-02-23 09:29:57.455] $GPGGA,002956.80,3714.00562418,N,13701.48911296,E,2,09,1.0,101.760,M,36.772,M,54.8,0022*77
[2021-02-23 09:29:57.549] $GPGGA,002956.90,3714.00562501,N,13701.48911281,E,2,09,1.0,101.759,M,36.772,M,54.8,0022*73
[2021-02-23 09:29:57.658] $GPGGA,002957.00,3714.00563094,N,13701.48910392,E,2,09,1.0,101.740,M,36.772,M,55.0,0022*70
[2021-02-23 09:29:57.736] $GPGGA,002957.10,3714.00563163,N,13701.48910383,E,2,09,1.0,101.734,M,36.772,M,55.0,0022*7B
[2021-02-23 09:29:57.846] $GPGGA,002957.20,3714.00563586,N,13701.48909491,E,2,09,1.0,101.716,M,36.772,M,55.2,0022*79
[2021-02-23 09:29:57.940] $GPGGA,002957.30,3714.00563707,N,13701.48909569,E,2,09,1.0,101.710,M,36.772,M,55.2,0022*73
[2021-02-23 09:29:58.049] $GPGGA,002957.40,3714.00564097,N,13701.48908470,E,2,09,1.0,101.690,M,36.772,M,55.4,0022*7A
[2021-02-23 09:29:58.143] $GPGGA,002957.50,3714.00564121,N,13701.48908502,E,2,09,1.0,101.689,M,36.772,M,55.4,0022*7B
[2021-02-23 09:29:58.252] $GPGGA,002957.60,3714.00564705,N,13701.48906985,E,2,09,1.0,101.665,M,36.772,M,55.6,0022*75
[2021-02-23 09:29:58.346] $GPGGA,002957.70,3714.00564695,N,13701.48907064,E,2,09,1.0,101.667,M,36.772,M,55.6,0022*79
[2021-02-23 09:29:58.455] $GPGGA,002957.80,3714.00568538,N,13701.48900742,E,2,09,1.0,101.548,M,36.772,M,0.8,0022*4A
[2021-02-23 09:29:58.549] $GPGGA,002957.90,3714.00568491,N,13701.48900765,E,2,09,1.0,101.549,M,36.772,M,0.8,0022*4D
[2021-02-23 09:29:58.643] $GPGGA,002958.00,3714.00571182,N,13701.48896329,E,2,09,1.0,101.438,M,36.772,M,1.0,0022*48
[2021-02-23 09:29:58.736] $GPGGA,002958.10,3714.00571125,N,13701.48896340,E,2,09,1.0,101.439,M,36.772,M,1.0,0022*4A
[2021-02-23 09:29:58.846] $GPGGA,002958.20,3714.00573347,N,13701.48892654,E,2,09,1.0,101.345,M,36.772,M,1.2,0022*47
[2021-02-23 09:29:58.939] $GPGGA,002958.30,3714.00573294,N,13701.48892870,E,2,09,1.0,101.351,M,36.772,M,1.2,0022*44
[2021-02-23 09:29:59.049] $GPGGA,002958.40,3714.00575064,N,13701.48890219,E,2,09,1.0,101.269,M,36.772,M,1.4,0022*43
[2021-02-23 09:29:59.143] $GPGGA,002958.50,3714.00574983,N,13701.48890108,E,2,09,1.0,101.264,M,36.772,M,1.4,0022*4D
[2021-02-23 09:29:59.252] $GPGGA,002958.60,3714.00576587,N,13701.48888121,E,2,09,1.0,101.193,M,36.772,M,1.6,0022*4F
[2021-02-23 09:29:59.346] $GPGGA,002958.70,3714.00576576,N,13701.48888332,E,2,09,1.0,101.191,M,36.772,M,1.6,0022*42
[2021-02-23 09:29:59.455] $GPGGA,002958.80,3714.00577868,N,13701.48887016,E,2,09,1.0,101.125,M,36.772,M,0.8,0022*44
[2021-02-23 09:29:59.549] $GPGGA,002958.90,3714.00577978,N,13701.48887040,E,2,09,1.0,101.125,M,36.772,M,0.8,0022*46
[2021-02-23 09:29:59.643] $GPGGA,002959.00,3714.00578925,N,13701.48885894,E,2,09,1.0,101.068,M,36.772,M,1.0,0022*4B
[2021-02-23 09:29:59.736] $GPGGA,002959.10,3714.00579025,N,13701.48885823,E,2,09,1.0,101.067,M,36.772,M,1.0,0022*41
[2021-02-23 09:29:59.846] $GPGGA,002959.20,3714.00579942,N,13701.48884805,E,2,09,1.0,101.013,M,36.772,M,1.2,0022*4E
[2021-02-23 09:29:59.939] $GPGGA,002959.30,3714.00580010,N,13701.48884736,E,2,09,1.0,101.012,M,36.772,M,1.2,0022*49
[2021-02-23 09:30:00.049] $GPGGA,002959.40,3714.00580704,N,13701.48883717,E,2,09,1.0,100.970,M,36.772,M,1.4,0022*42
[2021-02-23 09:30:00.143] $GPGGA,002959.50,3714.00580682,N,13701.48883755,E,2,09,1.0,100.963,M,36.772,M,1.4,0022*48
[2021-02-23 09:30:00.252] $GPGGA,002959.60,3714.00581385,N,13701.48882992,E,2,09,1.0,100.924,M,36.772,M,1.6,0022*4D
[2021-02-23 09:30:00.346] $GPGGA,002959.70,3714.00581306,N,13701.48882976,E,2,09,1.0,100.922,M,36.772,M,1.6,0022*4B
[2021-02-23 09:30:00.455] $GPGGA,002959.80,3714.00582249,N,13701.48881903,E,2,09,1.0,100.882,M,36.772,M,0.8,0022*48
[2021-02-23 09:30:00.549] $GPGGA,002959.90,3714.00596173,N,13701.48870081,E,5,06,2.3,100.007,M,36.772,M,0.9,0022*47
[2021-02-23 09:30:00.658] $GPGGA,003000.00,3714.00596201,N,13701.48870107,E,5,06,2.3,100.001,M,36.772,M,1.0,0022*4D
[2021-02-23 09:30:00.752] $GPGGA,003000.10,3714.00596442,N,13701.48870022,E,5,06,2.3,99.999,M,36.772,M,1.1,0022*73
[2021-02-23 09:30:00.846] $GPGGA,003000.20,3714.00596452,N,13701.48869938,E,5,06,2.3,100.000,M,36.772,M,1.2,0022*40
[2021-02-23 09:30:00.939] $GPGGA,003000.30,3714.00596425,N,13701.48869828,E,5,06,2.3,99.998,M,36.772,M,1.3,0022*79
[2021-02-23 09:30:01.049] $GPGGA,003000.40,3714.00596626,N,13701.48869629,E,5,06,2.3,99.999,M,36.772,M,1.4,0022*76
[2021-02-23 09:30:01.142] $GPGGA,003000.50,3714.00596693,N,13701.48869661,E,5,06,2.3,100.000,M,36.772,M,1.5,0022*4C
[2021-02-23 09:30:01.252] $GPGGA,003000.60,3714.00596766,N,13701.48869438,E,5,06,2.3,99.993,M,36.772,M,1.6,0022*7B
[2021-02-23 09:30:01.346] $GPGGA,003000.70,3714.00596700,N,13701.48869360,E,5,06,2.3,100.002,M,36.772,M,1.7,0022*41
[2021-02-23 09:30:01.455] $GPGGA,003000.80,3714.00596256,N,13701.48869602,E,4,08,1.1,99.999,M,36.772,M,0.8,0022*73
[2021-02-23 09:30:01.549] $GPGGA,003000.90,3714.00596162,N,13701.48869048,E,4,08,1.1,100.011,M,36.772,M,0.9,0022*47
[2021-02-23 09:30:01.658] $GPGGA,003001.00,3714.00596280,N,13701.48869114,E,4,08,1.1,100.011,M,36.772,M,1.0,0022*40
[2021-02-23 09:30:01.752] $GPGGA,003001.10,3714.00596103,N,13701.48869130,E,4,08,1.1,100.009,M,36.772,M,1.1,0022*47
[2021-02-23 09:30:01.846] $GPGGA,003001.20,3714.00596515,N,13701.48869062,E,4,08,1.1,100.003,M,36.772,M,1.2,0022*48
[2021-02-23 09:30:01.939] $GPGGA,003001.30,3714.00596478,N,13701.48869110,E,4,08,1.1,100.007,M,36.772,M,1.3,0022*42
[2021-02-23 09:30:02.049] $GPGGA,003001.40,3714.00596590,N,13701.48869062,E,4,08,1.1,100.004,M,36.772,M,1.4,0022*42
[2021-02-23 09:30:02.142] $GPGGA,003001.50,3714.00596598,N,13701.48868770,E,4,08,1.1,100.006,M,36.772,M,1.5,0022*4D
[2021-02-23 09:30:02.252] $GPGGA,003001.60,3714.00596635,N,13701.48868893,E,4,08,1.1,100.002,M,36.772,M,1.6,0022*4F
[2021-02-23 09:30:02.346] $GPGGA,003001.70,3714.00596571,N,13701.48869109,E,4,08,1.1,100.005,M,36.772,M,1.7,0022*40
[2021-02-23 09:30:02.455] $GPGGA,003001.80,3714.00596930,N,13701.48869404,E,4,08,1.1,100.014,M,36.772,M,0.8,0022*40
[2021-02-23 09:30:02.549] $GPGGA,003001.90,3714.00596875,N,13701.48869366,E,4,08,1.1,100.016,M,36.772,M,0.9,0022*41
[2021-02-23 09:30:02.642] $GPGGA,003002.00,3714.00596750,N,13701.48869342,E,4,08,1.1,100.018,M,36.772,M,1.0,0022*43
[2021-02-23 09:30:02.721] $GPGGA,003002.10,3714.00597009,N,13701.48869531,E,4,08,1.1,100.010,M,36.772,M,1.1,0022*43
[2021-02-23 09:30:02.845] $GPGGA,003002.20,3714.00597090,N,13701.48869594,E,4,08,1.1,100.011,M,36.772,M,1.2,0022*4D
[2021-02-23 09:30:02.939] $GPGGA,003002.30,3714.00597035,N,13701.48869327,E,4,08,1.1,100.010,M,36.772,M,1.3,0022*4D
[2021-02-23 09:30:03.049] $GPGGA,003002.40,3714.00597122,N,13701.48869466,E,4,08,1.1,100.011,M,36.772,M,1.4,0022*49
[2021-02-23 09:30:03.142] $GPGGA,003002.50,3714.00597048,N,13701.48869438,E,4,08,1.1,100.012,M,36.772,M,1.5,0022*4C
[2021-02-23 09:30:03.252] $GPGGA,003002.60,3714.00597004,N,13701.48869535,E,4,08,1.1,100.012,M,36.772,M,1.6,0022*48
[2021-02-23 09:30:03.345] $GPGGA,003002.70,3714.00597134,N,13701.48869276,E,4,08,1.1,100.012,M,36.772,M,1.7,0022*4A
[2021-02-23 09:30:03.455] $GPGGA,003002.80,3714.00596953,N,13701.48869132,E,4,09,1.0,100.017,M,36.772,M,0.8,0022*45
[2021-02-23 09:30:03.549] $GPGGA,003002.90,3714.00597130,N,13701.48869193,E,4,09,1.0,100.007,M,36.772,M,0.9,0022*43
[2021-02-23 09:30:03.658] $GPGGA,003003.00,3714.00597061,N,13701.48868758,E,4,09,1.0,100.019,M,36.772,M,1.0,0022*49
[2021-02-23 09:30:03.752] $GPGGA,003003.10,3714.00597020,N,13701.48868786,E,4,09,1.0,100.020,M,36.772,M,1.1,0022*45
[2021-02-23 09:30:03.845] $GPGGA,003003.20,3714.00596984,N,13701.48868750,E,4,09,1.0,100.014,M,36.772,M,1.2,0022*4F
[2021-02-23 09:30:03.939] $GPGGA,003003.30,3714.00597056,N,13701.48868811,E,4,09,1.0,100.018,M,36.772,M,1.3,0022*4E
[2021-02-23 09:30:04.048] $GPGGA,003003.40,3714.00596970,N,13701.48868831,E,4,09,1.0,100.012,M,36.772,M,1.4,0022*4A
[2021-02-23 09:30:04.142] $GPGGA,003003.50,3714.00597132,N,13701.48868948,E,4,09,1.0,100.013,M,36.772,M,1.5,0022*4B
[2021-02-23 09:30:04.252] $GPGGA,003003.60,3714.00596944,N,13701.48868787,E,4,09,1.0,100.015,M,36.772,M,1.6,0022*48
[2021-02-23 09:30:04.345] $GPGGA,003003.70,3714.00597189,N,13701.48868885,E,4,09,1.0,100.017,M,36.772,M,1.7,0022*4F
[2021-02-23 09:30:04.455] $GPGGA,003003.80,3714.00597044,N,13701.48869103,E,4,09,1.0,100.008,M,36.772,M,0.8,0022*46
[2021-02-23 09:30:04.548] $GPGGA,003003.90,3714.00597034,N,13701.48869226,E,4,09,1.0,100.015,M,36.772,M,0.9,0022*49
[2021-02-23 09:30:04.658] $GPGGA,003004.00,3714.00596970,N,13701.48869190,E,4,09,1.0,100.013,M,36.772,M,1.0,0022*4F
[2021-02-23 09:30:04.752] $GPGGA,003004.10,3714.00597115,N,13701.48869267,E,4,09,1.0,100.001,M,36.772,M,1.1,0022*4D
[2021-02-23 09:30:04.845] $GPGGA,003004.20,3714.00597073,N,13701.48869509,E,4,09,1.0,100.009,M,36.772,M,1.2,0022*4B
[2021-02-23 09:30:04.939] $GPGGA,003004.30,3714.00597031,N,13701.48869453,E,4,09,1.0,100.010,M,36.772,M,1.3,0022*4B
[2021-02-23 09:30:05.048] $GPGGA,003004.40,3714.00596957,N,13701.48869681,E,4,09,1.0,100.006,M,36.772,M,1.4,0022*49
[2021-02-23 09:30:05.142] $GPGGA,003004.50,3714.00596886,N,13701.48869596,E,4,09,1.0,100.003,M,36.772,M,1.5,0022*44
[2021-02-23 09:30:05.252] $GPGGA,003004.60,3714.00597095,N,13701.48869726,E,4,09,1.0,100.004,M,36.772,M,1.6,0022*41
[2021-02-23 09:30:05.345] $GPGGA,003004.70,3714.00596976,N,13701.48869889,E,4,09,1.0,100.004,M,36.772,M,1.7,0022*4E
[2021-02-23 09:30:05.455] $GPGGA,003004.80,3714.00597035,N,13701.48869672,E,4,09,1.0,100.009,M,36.772,M,0.8,0022*47
[2021-02-23 09:30:05.548] $GPGGA,003004.90,3714.00597053,N,13701.48869884,E,4,09,1.0,100.003,M,36.772,M,0.9,0022*4A
[2021-02-23 09:30:05.658] $GPGGA,003005.00,3714.00596960,N,13701.48869810,E,4,09,1.0,100.012,M,36.772,M,1.0,0022*4F
[2021-02-23 09:30:05.751] $GPGGA,003005.10,3714.00597013,N,13701.48869781,E,4,09,1.0,100.008,M,36.772,M,1.1,0022*4F
[2021-02-23 09:30:05.845] $GPGGA,003005.20,3714.00596996,N,13701.48869903,E,4,09,1.0,100.009,M,36.772,M,1.2,0022*4F
[2021-02-23 09:30:05.939] $GPGGA,003005.30,3714.00597004,N,13701.48869951,E,4,09,1.0,100.009,M,36.772,M,1.3,0022*4B
[2021-02-23 09:30:06.048] $GPGGA,003005.40,3714.00596890,N,13701.48869857,E,4,09,1.0,100.004,M,36.772,M,1.4,0022*45
[2021-02-23 09:30:06.142] $GPGGA,003005.50,3714.00596921,N,13701.48870114,E,4,09,1.0,100.005,M,36.772,M,1.5,0022*49
[2021-02-23 09:30:06.252] $GPGGA,003005.60,3714.00596853,N,13701.48870194,E,4,09,1.0,100.003,M,36.772,M,1.6,0022*43
[2021-02-23 09:30:06.345] $GPGGA,003005.70,3714.00597044,N,13701.48870357,E,4,09,1.0,100.004,M,36.772,M,1.7,0022*46
[2021-02-23 09:30:06.455] $GPGGA,003005.80,3714.00596801,N,13701.48869976,E,4,09,1.0,100.004,M,36.772,M,0.8,0022*4E
[2021-02-23 09:30:06.548] $GPGGA,003005.90,3714.00596820,N,13701.48869812,E,4,09,1.0,100.002,M,36.772,M,0.9,0022*48
[2021-02-23 09:30:06.658] $GPGGA,003006.00,3714.00596840,N,13701.48869832,E,4,09,1.0,100.001,M,36.772,M,1.0,0022*4D
[2021-02-23 09:30:06.751] $GPGGA,003006.10,3714.00596876,N,13701.48869697,E,4,09,1.0,100.004,M,36.772,M,1.1,0022*4C
[2021-02-23 09:30:06.845] $GPGGA,003006.20,3714.00596912,N,13701.48869758,E,4,09,1.0,100.010,M,36.772,M,1.2,0022*48
